时间,电价(元/kWh),负荷(kW),温度(℃),风速(m/s),云量(%)
2022/05/02 01:30,312.85,17863.0,15.0,5.0,100.0
2022/05/02 01:45,0.0,17041.0,15.0,5.0,100.0
2022/05/02 02:00,322.8,16233.0,15.0,5.0,100.0
2022/05/02 02:15,6.59,16014.0,15.0,4.5,100.0
2022/05/02 02:30,318.43,15382.0,15.0,4.0,100.0
2022/05/02 02:45,0.0,15226.0,15.0,3.5,100.0
2022/05/02 03:00,1245.5,14859.0,15.0,3.0,100.0
2022/05/02 03:15,0.0,14760.0,15.0,3.5,100.0
2022/05/02 03:30,6.59,14709.0,15.0,4.0,100.0
2022/05/02 03:45,422.31,14281.0,15.0,4.0,100.0
2022/05/02 04:00,6.59,14089.0,15.0,4.0,100.0
2022/05/02 04:15,811.39,13808.0,15.0,4.0,100.0
2022/05/02 04:30,0.0,13616.0,15.0,4.0,100.0
2022/05/02 04:45,288.4,13463.0,15.0,4.0,100.0
2022/05/02 05:00,270.2,13325.0,15.0,4.0,100.0
2022/05/02 05:15,288.4,13404.0,15.0,4.0,100.0
2022/05/02 05:30,6.59,13568.0,15.0,4.0,100.0
2022/05/02 05:45,501.91,13795.0,15.0,4.0,100.0
2022/05/02 06:00,0.0,13956.0,15.0,4.0,100.0
2022/05/02 06:15,902.55,14240.0,15.0,4.0,100.0
2022/05/02 06:30,428.31,14160.0,15.0,4.0,100.0
2022/05/02 06:45,497.55,14587.0,15.0,4.0,100.0
2022/05/02 07:00,29.85,14496.0,15.0,4.0,100.0
2022/05/02 07:15,308.48,15322.0,15.5,4.0,100.0
2022/05/02 07:30,477.64,15534.0,16.0,4.0,100.0
2022/05/02 07:45,482.12,15745.0,16.0,4.0,100.0
2022/05/02 08:00,460.73,15291.0,16.0,4.0,100.0
2022/05/02 08:15,0.0,13743.0,16.5,4.0,100.0
2022/05/02 08:30,0.0,13707.0,17.0,4.0,100.0
2022/05/02 08:45,0.0,13705.0,17.0,5.0,50.0
2022/05/02 09:00,14.71,13938.0,17.0,6.0,0.0
2022/05/02 09:15,233.4,14572.0,17.5,6.5,0.0
2022/05/02 09:30,906.92,15170.0,18.0,7.0,0.0
2022/05/02 09:45,274.18,15793.0,18.5,6.5,0.0
2022/05/02 10:00,6.59,15782.0,19.0,6.0,0.0
2022/05/02 10:15,6.59,16033.0,19.0,5.5,0.0
2022/05/02 10:30,6.59,16146.0,19.0,5.0,0.0
2022/05/02 10:45,6.59,16029.0,19.5,5.5,0.0
2022/05/02 11:00,0.0,17010.0,20.0,6.0,0.0
2022/05/02 11:15,16.37,17832.0,20.0,6.0,0.0
2022/05/02 11:30,24.69,19294.0,20.0,6.0,0.0
2022/05/02 11:45,0.0,19508.0,20.0,6.5,0.0
2022/05/02 12:00,32.86,20013.0,20.0,7.0,0.0
2022/05/02 12:15,0.0,20684.0,20.0,7.0,0.0
2022/05/02 12:30,19.18,20773.0,20.0,7.0,0.0
2022/05/02 12:45,0.0,20023.0,20.0,6.5,0.0
2022/05/02 13:00,200.0,18905.0,20.0,6.0,0.0
2022/05/02 13:15,0.0,17792.0,20.5,6.0,0.0
2022/05/02 13:30,0.0,17332.0,21.0,6.0,0.0
2022/05/02 13:45,0.0,16908.0,21.0,6.0,0.0
2022/05/02 14:00,0.0,16455.0,21.0,6.0,0.0
2022/05/02 14:15,0.0,16311.0,21.5,5.5,0.0
2022/05/02 14:30,9.29,15832.0,22.0,5.0,0.0
2022/05/02 14:45,0.0,15981.0,22.0,4.5,0.0
2022/05/02 15:00,0.0,16181.0,22.0,4.0,0.0
2022/05/02 15:15,0.0,16974.0,22.0,4.0,0.0
2022/05/02 15:30,11.4,16927.0,22.0,4.0,0.0
2022/05/02 15:45,410.42,17531.0,22.5,4.5,0.0
2022/05/02 16:00,0.0,17382.0,23.0,5.0,0.0
2022/05/02 16:15,453.0,17853.0,23.0,6.0,0.0
2022/05/02 16:30,400.0,19668.0,23.0,7.0,0.0
2022/05/02 16:45,350.0,20361.0,23.0,6.5,0.0
2022/05/02 17:00,23.24,20644.0,23.0,6.0,0.0
2022/05/02 17:15,462.88,22400.0,22.5,5.5,0.0
2022/05/02 17:30,321.3,23368.0,22.0,5.0,0.0
2022/05/02 17:45,501.3,24851.0,22.0,4.5,0.0
2022/05/02 18:00,501.3,26513.0,22.0,4.0,0.0
2022/05/02 18:15,21.59,26792.0,22.0,3.5,0.0
2022/05/02 18:30,23.24,27054.0,22.0,3.0,0.0
2022/05/02 18:45,0.0,26527.0,22.0,3.5,0.0
2022/05/02 19:00,0.0,25687.0,22.0,4.0,0.0
2022/05/02 19:15,0.0,24414.0,21.5,3.5,0.0
2022/05/02 19:30,0.0,24267.0,21.0,3.0,0.0
2022/05/02 19:45,0.0,24127.0,20.5,3.0,0.0
2022/05/02 20:00,6.59,23960.0,20.0,3.0,0.0
2022/05/02 20:15,0.0,24522.0,20.0,3.0,0.0
2022/05/02 20:30,304.37,24300.0,20.0,3.0,0.0
2022/05/02 20:45,2.11,24132.0,19.5,2.5,0.0
2022/05/02 21:00,463.0,24325.0,19.0,2.0,0.0
2022/05/02 21:15,390.0,23965.0,19.0,1.5,0.0
2022/05/02 21:30,420.0,23618.0,19.0,1.0,0.0
2022/05/02 21:45,330.0,22878.0,19.0,1.0,0.0
2022/05/02 22:00,475.0,22319.0,19.0,1.0,0.0
2022/05/02 22:15,496.47,21574.0,18.5,1.0,0.0
2022/05/02 22:30,483.5,20615.0,18.0,1.0,0.0
2022/05/02 22:45,470.0,20415.0,18.0,1.0,0.0
2022/05/02 23:00,300.0,20354.0,18.0,1.0,0.0
2022/05/02 23:15,0.0,21119.0,18.0,1.0,0.0
2022/05/02 23:30,0.0,21384.0,18.0,1.0,0.0
2022/05/02 23:45,0.0,21303.0,18.0,1.5,0.0
2022/05/03 00:00,0.0,37673.0,18.0,2.0,0.0
2022/05/03 00:15,453.0,40551.0,17.5,2.0,0.0
2022/05/03 00:30,445.45,41470.0,17.0,2.0,0.0
2022/05/03 00:45,471.83,40137.0,17.0,2.0,0.0
2022/05/03 01:00,454.23,39168.0,17.0,2.0,0.0
2022/05/03 01:15,473.38,38989.0,17.0,2.0,0.0
2022/05/03 01:30,448.25,38428.0,17.0,2.0,0.0
2022/05/03 01:45,30.0,38120.0,17.0,2.0,0.0
2022/05/03 02:00,400.42,37748.0,17.0,2.0,0.0
2022/05/03 02:15,300.0,37942.0,17.0,1.5,0.0
2022/05/03 02:30,270.0,37886.0,17.0,1.0,0.0
2022/05/03 02:45,300.0,37158.0,17.0,1.0,0.0
2022/05/03 03:00,420.0,37450.0,17.0,1.0,0.0
2022/05/03 03:15,0.0,37921.0,17.0,1.0,0.0
2022/05/03 03:30,0.0,37592.0,17.0,1.0,0.0
2022/05/03 03:45,10.0,37404.0,17.0,1.5,0.0
2022/05/03 04:00,0.0,36926.0,17.0,2.0,0.0
2022/05/03 04:15,0.0,36861.0,17.0,2.0,0.0
2022/05/03 04:30,0.0,36607.0,17.0,2.0,0.0
2022/05/03 04:45,0.0,36741.0,17.0,2.0,0.0
2022/05/03 05:00,10.0,36459.0,17.0,2.0,0.0
2022/05/03 05:15,0.0,37159.0,16.5,2.0,0.0
2022/05/03 05:30,0.0,37463.0,16.0,2.0,0.0
2022/05/03 05:45,10.0,37514.0,16.0,2.5,0.0
2022/05/03 06:00,410.0,38161.0,16.0,3.0,0.0
2022/05/03 06:15,550.0,37805.0,16.0,2.5,0.0
2022/05/03 06:30,479.25,38693.0,16.0,2.0,0.0
2022/05/03 06:45,481.24,38701.0,17.0,1.5,0.0
2022/05/03 07:00,493.43,38161.0,18.0,1.0,0.0
2022/05/03 07:15,437.0,38207.0,18.5,1.0,0.0
2022/05/03 07:30,466.86,38391.0,19.0,1.0,0.0
2022/05/03 07:45,498.0,39468.0,19.0,1.0,0.0
2022/05/03 08:00,496.86,43181.0,19.0,1.0,0.0
2022/05/03 08:15,496.13,47749.0,20.0,1.5,0.0
2022/05/03 08:30,466.86,49536.0,21.0,2.0,0.0
2022/05/03 08:45,316.87,50654.0,21.0,2.0,0.0
2022/05/03 09:00,428.72,50820.0,21.0,2.0,0.0
2022/05/03 09:15,216.59,50995.0,21.5,2.5,0.0
2022/05/03 09:30,0.3,51774.0,22.0,3.0,0.0
2022/05/03 09:45,15.67,51862.0,22.5,3.5,0.0
2022/05/03 10:00,614.15,51400.0,23.0,4.0,0.0
2022/05/03 10:15,201.14,50219.0,23.0,3.5,0.0
2022/05/03 10:30,49.64,50284.0,23.0,3.0,0.0
2022/05/03 10:45,9.86,50124.0,23.5,3.5,0.0
2022/05/03 11:00,1.74,50132.0,24.0,4.0,0.0
2022/05/03 11:15,1.74,49927.0,24.5,3.5,0.0
2022/05/03 11:30,1.74,50345.0,25.0,3.0,0.0
2022/05/03 11:45,266.12,48431.0,25.0,3.0,0.0
2022/05/03 12:00,1.58,41472.0,25.0,3.0,0.0
2022/05/03 12:15,3.01,39655.0,25.0,2.5,0.0
2022/05/03 12:30,172.7,39485.0,25.0,2.0,0.0
2022/05/03 12:45,16.41,39256.0,25.5,2.0,0.0
2022/05/03 13:00,0.0,39214.0,26.0,2.0,0.0
2022/05/03 13:15,11.63,40456.0,26.0,2.0,0.0
2022/05/03 13:30,430.0,42880.0,26.0,2.0,0.0
2022/05/03 13:45,440.0,45857.0,26.0,2.0,0.0
2022/05/03 14:00,140.06,46492.0,26.0,2.0,0.0
2022/05/03 14:15,190.53,47464.0,26.5,2.0,0.0
2022/05/03 14:30,107.79,47751.0,27.0,2.0,0.0
2022/05/03 14:45,216.34,47955.0,27.0,2.5,10.0
2022/05/03 15:00,197.4,48330.0,27.0,3.0,20.0
2022/05/03 15:15,210.37,48987.0,27.0,3.0,20.0
2022/05/03 15:30,0.0,49130.0,27.0,3.0,20.0
2022/05/03 15:45,300.0,48903.0,27.0,3.0,20.0
2022/05/03 16:00,350.0,48863.0,27.0,3.0,20.0
2022/05/03 16:15,320.0,50160.0,27.5,3.0,10.0
2022/05/03 16:30,0.0,50982.0,28.0,3.0,0.0
2022/05/03 16:45,9.76,51345.0,27.5,3.0,0.0
2022/05/03 17:00,31.0,51156.0,27.0,3.0,0.0
2022/05/03 17:15,13.74,51634.0,27.0,3.0,0.0
2022/05/03 17:30,0.0,50047.0,27.0,3.0,0.0
2022/05/03 17:45,300.0,49667.0,27.0,3.0,0.0
2022/05/03 18:00,0.0,49147.0,27.0,3.0,0.0
2022/05/03 18:15,490.0,49318.0,26.5,3.5,0.0
2022/05/03 18:30,302.44,49667.0,26.0,4.0,0.0
2022/05/03 18:45,464.46,51420.0,26.0,4.0,0.0
2022/05/03 19:00,490.0,51607.0,26.0,4.0,0.0
2022/05/03 19:15,490.88,52118.0,25.5,3.5,0.0
2022/05/03 19:30,490.0,51648.0,25.0,3.0,0.0
2022/05/03 19:45,499.56,51135.0,25.0,2.5,0.0
2022/05/03 20:00,500.0,49921.0,25.0,2.0,0.0
2022/05/03 20:15,515.33,49707.0,24.5,2.0,0.0
2022/05/03 20:30,500.0,49640.0,24.0,2.0,0.0
2022/05/03 20:45,508.48,48928.0,23.5,1.5,0.0
2022/05/03 21:00,483.46,47924.0,23.0,1.0,0.0
2022/05/03 21:15,504.99,48784.0,22.5,1.0,0.0
2022/05/03 21:30,509.99,47647.0,22.0,1.0,0.0
2022/05/03 21:45,519.87,46053.0,22.0,1.0,0.0
2022/05/03 22:00,509.99,46801.0,22.0,1.0,0.0
2022/05/03 22:15,480.0,44672.0,22.0,1.0,0.0
2022/05/03 22:30,490.0,43008.0,22.0,1.0,0.0
2022/05/03 22:45,465.0,41895.0,21.5,1.0,0.0
2022/05/03 23:00,430.0,40345.0,21.0,1.0,0.0
2022/05/03 23:15,270.0,38944.0,21.0,1.5,0.0
2022/05/03 23:30,0.0,37248.0,21.0,2.0,0.0
2022/05/03 23:45,0.0,36183.0,20.5,2.0,0.0
2022/05/04 00:00,450.0,31858.0,20.0,2.0,0.0
2022/05/04 00:15,484.35,31981.0,20.0,1.0,0.0
2022/05/04 00:30,509.21,31584.0,20.0,0.0,0.0
2022/05/04 00:45,515.58,31237.0,20.0,0.5,0.0
2022/05/04 01:00,515.29,31447.0,20.0,1.0,0.0
2022/05/04 01:15,488.24,31221.0,20.0,1.5,0.0
2022/05/04 01:30,521.11,30752.0,20.0,2.0,0.0
2022/05/04 01:45,502.55,30976.0,20.0,2.0,0.0
2022/05/04 02:00,496.65,30490.0,20.0,2.0,0.0
2022/05/04 02:15,488.57,29906.0,19.5,2.0,0.0
2022/05/04 02:30,484.17,29427.0,19.0,2.0,0.0
2022/05/04 02:45,482.69,28798.0,19.0,1.5,0.0
2022/05/04 03:00,486.02,28691.0,19.0,1.0,0.0
2022/05/04 03:15,489.53,28510.0,19.0,1.0,0.0
2022/05/04 03:30,461.49,28149.0,19.0,1.0,0.0
2022/05/04 03:45,460.0,28052.0,19.0,1.0,0.0
2022/05/04 04:00,505.38,27592.0,19.0,1.0,0.0
2022/05/04 04:15,468.91,27619.0,18.5,1.0,0.0
2022/05/04 04:30,477.99,27249.0,18.0,1.0,0.0
2022/05/04 04:45,481.03,27342.0,18.0,1.5,0.0
2022/05/04 05:00,478.0,27443.0,18.0,2.0,0.0
2022/05/04 05:15,462.24,27389.0,18.0,2.0,0.0
2022/05/04 05:30,468.91,27910.0,18.0,2.0,0.0
2022/05/04 05:45,464.86,27718.0,18.0,1.5,0.0
2022/05/04 06:00,471.58,28031.0,18.0,1.0,0.0
2022/05/04 06:15,474.0,28124.0,18.0,1.0,0.0
2022/05/04 06:30,479.23,27658.0,18.0,1.0,0.0
2022/05/04 06:45,478.93,25627.0,19.0,1.0,0.0
2022/05/04 07:00,477.99,25824.0,20.0,1.0,0.0
2022/05/04 07:15,474.94,25711.0,20.0,1.5,0.0
2022/05/04 07:30,471.68,27061.0,20.0,2.0,0.0
2022/05/04 07:45,455.0,27087.0,20.5,1.5,0.0
2022/05/04 08:00,459.85,26322.0,21.0,1.0,0.0
2022/05/04 08:15,466.02,26229.0,21.0,1.0,0.0
2022/05/04 08:30,490.0,26169.0,21.0,1.0,0.0
2022/05/04 08:45,480.0,26148.0,21.5,1.5,0.0
2022/05/04 09:00,455.0,26036.0,22.0,2.0,0.0
2022/05/04 09:15,470.0,26708.0,22.5,1.5,0.0
2022/05/04 09:30,465.0,27122.0,23.0,1.0,0.0
2022/05/04 09:45,470.0,27407.0,23.5,1.0,0.0
2022/05/04 10:00,470.0,27675.0,24.0,1.0,0.0
2022/05/04 10:15,432.75,25417.0,24.5,1.0,0.0
2022/05/04 10:30,442.28,25047.0,25.0,1.0,0.0
2022/05/04 10:45,208.08,25881.0,25.5,1.0,0.0
2022/05/04 11:00,433.0,26336.0,26.0,1.0,0.0
2022/05/04 11:15,437.98,26980.0,26.0,1.5,0.0
2022/05/04 11:30,470.0,26965.0,26.0,2.0,0.0
2022/05/04 11:45,455.0,26914.0,26.5,2.0,0.0
2022/05/04 12:00,0.0,26271.0,27.0,2.0,0.0
2022/05/04 12:15,439.32,25525.0,27.5,2.0,0.0
2022/05/04 12:30,0.0,24827.0,28.0,2.0,0.0
2022/05/04 12:45,139.95,24684.0,28.0,1.5,0.0
2022/05/04 13:00,168.89,25457.0,28.0,1.0,0.0
2022/05/04 13:15,0.0,25348.0,28.5,1.0,0.0
2022/05/04 13:30,456.12,25939.0,29.0,1.0,0.0
2022/05/04 13:45,472.34,26258.0,29.0,1.0,0.0
2022/05/04 14:00,428.84,26347.0,29.0,1.0,0.0
2022/05/04 14:15,443.73,26270.0,29.0,2.0,0.0
2022/05/04 14:30,465.0,26368.0,29.0,3.0,0.0
2022/05/04 14:45,465.55,26139.0,29.5,2.0,0.0
2022/05/04 15:00,452.99,26357.0,30.0,1.0,0.0
2022/05/04 15:15,466.54,26656.0,30.0,1.0,0.0
2022/05/04 15:30,466.23,27016.0,30.0,1.0,0.0
2022/05/04 15:45,475.22,27517.0,29.5,1.5,0.0
2022/05/04 16:00,472.97,26574.0,29.0,2.0,0.0
2022/05/04 16:15,483.22,26925.0,29.5,1.5,0.0
2022/05/04 16:30,480.0,24719.0,30.0,1.0,0.0
2022/05/04 16:45,515.31,23223.0,29.5,1.5,0.0
2022/05/04 17:00,490.0,23411.0,29.0,2.0,0.0
2022/05/04 17:15,485.0,23858.0,29.5,2.0,0.0
2022/05/04 17:30,480.0,24470.0,30.0,2.0,0.0
2022/05/04 17:45,483.0,25427.0,29.5,2.0,0.0
2022/05/04 18:00,485.0,25626.0,29.0,2.0,0.0
2022/05/04 18:15,484.61,26217.0,28.5,2.0,0.0
2022/05/04 18:30,482.63,27334.0,28.0,2.0,0.0
2022/05/04 18:45,489.58,28852.0,27.5,1.5,0.0
2022/05/04 19:00,479.97,30046.0,27.0,1.0,0.0
2022/05/04 19:15,492.6,30422.0,27.0,1.5,0.0
2022/05/04 19:30,499.31,31297.0,27.0,2.0,0.0
2022/05/04 19:45,516.99,31069.0,26.5,2.0,0.0
2022/05/04 20:00,489.39,31163.0,26.0,2.0,0.0
2022/05/04 20:15,498.05,31283.0,26.0,1.5,0.0
2022/05/04 20:30,488.76,31013.0,26.0,1.0,0.0
2022/05/04 20:45,497.36,31392.0,25.5,1.0,0.0
2022/05/04 21:00,487.99,30505.0,25.0,1.0,0.0
2022/05/04 21:15,497.82,30294.0,25.0,1.0,0.0
2022/05/04 21:30,510.89,30989.0,25.0,1.0,0.0
2022/05/04 21:45,488.15,30264.0,24.5,1.0,0.0
2022/05/04 22:00,469.99,30559.0,24.0,1.0,0.0
2022/05/04 22:15,464.38,29976.0,24.0,1.0,0.0
2022/05/04 22:30,429.3,29308.0,24.0,1.0,0.0
2022/05/04 22:45,404.77,28233.0,23.5,1.0,0.0
2022/05/04 23:00,218.37,26815.0,23.0,1.0,0.0
2022/05/04 23:15,391.86,26020.0,23.0,1.0,0.0
2022/05/04 23:30,33.58,25224.0,23.0,1.0,0.0
2022/05/04 23:45,386.46,25022.0,23.0,1.5,0.0
2022/05/05 00:00,480.0,34740.0,23.0,2.0,0.0
2022/05/05 00:15,495.51,38084.0,22.5,1.5,0.0
2022/05/05 00:30,497.8,38649.0,22.0,1.0,0.0
2022/05/05 00:45,479.99,37831.0,22.0,1.5,0.0
2022/05/05 01:00,493.35,36785.0,22.0,2.0,0.0
2022/05/05 01:15,493.04,36195.0,22.0,2.0,0.0
2022/05/05 01:30,488.9,35366.0,22.0,2.0,0.0
2022/05/05 01:45,470.66,34310.0,21.5,2.0,0.0
2022/05/05 02:00,478.9,34988.0,21.0,2.0,0.0
2022/05/05 02:15,470.0,35355.0,21.0,2.0,0.0
2022/05/05 02:30,470.0,35817.0,21.0,2.0,0.0
2022/05/05 02:45,470.0,35369.0,21.5,2.0,0.0
2022/05/05 03:00,460.0,35199.0,22.0,2.0,0.0
2022/05/05 03:15,470.0,35098.0,21.5,2.5,0.0
2022/05/05 03:30,465.0,34733.0,21.0,3.0,0.0
2022/05/05 03:45,454.6,34330.0,21.0,2.5,0.0
2022/05/05 04:00,459.0,33999.0,21.0,2.0,0.0
2022/05/05 04:15,450.05,33767.0,21.0,2.0,0.0
2022/05/05 04:30,446.57,33550.0,21.0,2.0,0.0
2022/05/05 04:45,450.0,33453.0,21.0,1.5,0.0
2022/05/05 05:00,446.57,33428.0,21.0,1.0,0.0
2022/05/05 05:15,451.29,33716.0,20.5,1.5,0.0
2022/05/05 05:30,457.0,33988.0,20.0,2.0,0.0
2022/05/05 05:45,467.0,34857.0,20.5,1.5,0.0
2022/05/05 06:00,455.0,33855.0,21.0,1.0,0.0
2022/05/05 06:15,453.15,33330.0,21.0,1.5,0.0
2022/05/05 06:30,450.03,33039.0,21.0,2.0,0.0
2022/05/05 06:45,464.26,34158.0,21.0,2.0,0.0
2022/05/05 07:00,442.91,33197.0,21.0,2.0,0.0
2022/05/05 07:15,444.4,33944.0,21.5,1.5,0.0
2022/05/05 07:30,459.04,34168.0,22.0,1.0,0.0
2022/05/05 07:45,447.61,35268.0,22.5,1.0,0.0
2022/05/05 08:00,480.66,38419.0,23.0,1.0,0.0
2022/05/05 08:15,497.99,41984.0,23.5,1.0,0.0
2022/05/05 08:30,498.94,44266.0,24.0,1.0,0.0
2022/05/05 08:45,510.44,45577.0,25.0,1.0,0.0
2022/05/05 09:00,504.99,45331.0,26.0,1.0,0.0
2022/05/05 09:15,509.99,46454.0,26.0,1.5,0.0
2022/05/05 09:30,501.09,45558.0,26.0,2.0,0.0
2022/05/05 09:45,495.0,45952.0,26.5,1.5,0.0
2022/05/05 10:00,490.0,45761.0,27.0,1.0,0.0
2022/05/05 10:15,495.0,45595.0,27.5,1.0,0.0
2022/05/05 10:30,490.0,46138.0,28.0,1.0,0.0
2022/05/05 10:45,495.0,46160.0,28.5,1.0,0.0
2022/05/05 11:00,481.81,46344.0,29.0,1.0,0.0
2022/05/05 11:15,484.68,46868.0,29.0,1.5,10.5
2022/05/05 11:30,481.44,46696.0,29.0,2.0,21.0
2022/05/05 11:45,480.0,46249.0,29.0,1.5,31.0
2022/05/05 12:00,140.85,41537.0,29.0,1.0,41.0
2022/05/05 12:15,436.47,39073.0,29.5,1.5,41.0
2022/05/05 12:30,479.53,38768.0,30.0,2.0,41.0
2022/05/05 12:45,460.76,38841.0,30.0,2.0,41.0
2022/05/05 13:00,424.33,38397.0,30.0,2.0,41.0
2022/05/05 13:15,449.88,40669.0,30.5,1.5,41.0
2022/05/05 13:30,463.54,42572.0,31.0,1.0,41.0
2022/05/05 13:45,490.55,45441.0,30.5,1.5,41.0
2022/05/05 14:00,460.0,45037.0,30.0,2.0,41.0
2022/05/05 14:15,496.87,46044.0,30.5,1.5,41.0
2022/05/05 14:30,484.9,46347.0,31.0,1.0,41.0
2022/05/05 14:45,506.33,46834.0,31.0,1.0,41.0
2022/05/05 15:00,488.27,46978.0,31.0,1.0,41.0
2022/05/05 15:15,502.16,47684.0,31.0,1.5,38.5
2022/05/05 15:30,502.65,48061.0,31.0,2.0,36.0
2022/05/05 15:45,500.82,48496.0,30.5,1.5,36.0
2022/05/05 16:00,507.06,47945.0,30.0,1.0,36.0
2022/05/05 16:15,517.83,48235.0,30.5,1.0,36.0
2022/05/05 16:30,499.97,47773.0,31.0,1.0,36.0
2022/05/05 16:45,506.93,47110.0,31.0,1.5,36.0
2022/05/05 17:00,504.38,47150.0,31.0,2.0,36.0
2022/05/05 17:15,496.74,47749.0,30.5,2.0,36.0
2022/05/05 17:30,480.0,46119.0,30.0,2.0,36.0
2022/05/05 17:45,480.0,45684.0,30.0,1.5,36.0
2022/05/05 18:00,480.0,45965.0,30.0,1.0,36.0
2022/05/05 18:15,482.81,46737.0,29.5,1.0,37.5
2022/05/05 18:30,479.99,46785.0,29.0,1.0,39.0
2022/05/05 18:45,473.86,46520.0,29.0,1.5,39.0
2022/05/05 19:00,479.99,46890.0,29.0,2.0,39.0
2022/05/05 19:15,483.58,48725.0,29.0,2.5,39.0
2022/05/05 19:30,479.93,49205.0,29.0,3.0,39.0
2022/05/05 19:45,484.83,48333.0,28.5,2.5,60.5
2022/05/05 20:00,479.93,47178.0,28.0,2.0,82.0
2022/05/05 20:15,488.79,47105.0,27.5,1.5,82.0
2022/05/05 20:30,489.78,47212.0,27.0,1.0,82.0
2022/05/05 20:45,485.55,46958.0,26.5,1.0,82.0
2022/05/05 21:00,482.02,45846.0,26.0,1.0,82.0
2022/05/05 21:15,484.68,46344.0,26.0,1.5,82.0
2022/05/05 21:30,486.94,46067.0,26.0,2.0,82.0
2022/05/05 21:45,482.63,45282.0,26.0,3.0,60.5
2022/05/05 22:00,489.81,44161.0,26.0,4.0,39.0
2022/05/05 22:15,469.24,42372.0,25.5,3.0,39.0
2022/05/05 22:30,426.04,40935.0,25.0,2.0,39.0
2022/05/05 22:45,435.39,39980.0,25.0,2.0,39.0
2022/05/05 23:00,437.55,38341.0,25.0,2.0,39.0
2022/05/05 23:15,411.16,36313.0,25.0,2.0,39.0
2022/05/05 23:30,426.88,35119.0,25.0,2.0,39.0
2022/05/05 23:45,392.71,33813.0,24.5,2.0,39.0
2022/05/06 00:00,435.13,31314.0,24.0,2.0,39.0
2022/05/06 00:15,439.37,30818.0,24.0,1.5,39.0
2022/05/06 00:30,478.89,29829.0,24.0,1.0,39.0
2022/05/06 00:45,470.0,28481.0,24.0,1.0,39.0
2022/05/06 01:00,465.0,27949.0,24.0,1.0,39.0
2022/05/06 01:15,454.94,26981.0,24.0,1.0,39.0
2022/05/06 01:30,448.75,27017.0,24.0,1.0,39.0
2022/05/06 01:45,440.0,26330.0,23.5,1.0,37.5
2022/05/06 02:00,435.58,26291.0,23.0,1.0,36.0
2022/05/06 02:15,434.55,26002.0,23.0,1.0,36.0
2022/05/06 02:30,435.58,26158.0,23.0,1.0,36.0
2022/05/06 02:45,449.85,25571.0,23.0,1.0,36.0
2022/05/06 03:00,439.82,25396.0,23.0,1.0,36.0
2022/05/06 03:15,431.64,25543.0,23.0,1.0,36.0
2022/05/06 03:30,442.0,24718.0,23.0,1.0,36.0
2022/05/06 03:45,450.0,24653.0,23.0,1.5,36.0
2022/05/06 04:00,387.58,24601.0,23.0,2.0,36.0
2022/05/06 04:15,437.46,24463.0,22.5,1.5,36.0
2022/05/06 04:30,425.45,24503.0,22.0,1.0,36.0
2022/05/06 04:45,417.27,24307.0,22.0,1.5,36.0
2022/05/06 05:00,425.52,23685.0,22.0,2.0,36.0
2022/05/06 05:15,435.57,22992.0,22.0,2.0,36.0
2022/05/06 05:30,435.37,23066.0,22.0,2.0,36.0
2022/05/06 05:45,437.0,22951.0,22.0,1.5,36.0
2022/05/06 06:00,434.52,23304.0,22.0,1.0,36.0
2022/05/06 06:15,455.51,22708.0,22.5,1.0,27.0
2022/05/06 06:30,460.06,22090.0,23.0,1.0,18.0
2022/05/06 06:45,462.1,22268.0,23.0,1.0,9.0
2022/05/06 07:00,457.89,22387.0,23.0,1.0,0.0
2022/05/06 07:15,448.82,23232.0,23.5,1.0,0.0
2022/05/06 07:30,229.8,23573.0,24.0,1.0,0.0
2022/05/06 07:45,469.22,25253.0,24.5,1.0,0.0
2022/05/06 08:00,475.16,28101.0,25.0,1.0,0.0
2022/05/06 08:15,475.99,30018.0,25.5,1.5,0.0
2022/05/06 08:30,492.53,30536.0,26.0,2.0,0.0
2022/05/06 08:45,489.55,32135.0,26.5,2.0,0.0
2022/05/06 09:00,499.57,32625.0,27.0,2.0,0.0
2022/05/06 09:15,506.89,34594.0,27.0,2.5,20.5
2022/05/06 09:30,496.61,35570.0,27.0,3.0,41.0
2022/05/06 09:45,500.02,36487.0,27.0,2.5,61.5
2022/05/06 10:00,485.09,36882.0,27.0,2.0,82.0
2022/05/06 10:15,484.77,37142.0,28.0,2.0,82.0
2022/05/06 10:30,485.57,37987.0,29.0,2.0,82.0
2022/05/06 10:45,480.02,38573.0,29.5,2.5,80.0
2022/05/06 11:00,481.29,38861.0,30.0,3.0,78.0
2022/05/06 11:15,487.57,39580.0,29.5,2.5,78.0
2022/05/06 11:30,484.24,39377.0,29.0,2.0,78.0
2022/05/06 11:45,482.25,41476.0,29.0,2.0,79.5
2022/05/06 12:00,208.61,38656.0,29.0,2.0,81.0
2022/05/06 12:15,411.8,36668.0,30.0,2.0,58.5
2022/05/06 12:30,408.85,37338.0,31.0,2.0,36.0
2022/05/06 12:45,424.58,38022.0,30.0,2.0,36.0
2022/05/06 13:00,425.59,37082.0,29.0,2.0,36.0
2022/05/06 13:15,427.25,36642.0,30.0,1.5,36.0
2022/05/06 13:30,453.21,37321.0,31.0,1.0,36.0
2022/05/06 13:45,481.96,38957.0,31.0,2.0,36.0
2022/05/06 14:00,483.85,39418.0,31.0,3.0,36.0
2022/05/06 14:15,497.17,40642.0,32.0,2.0,28.5
