plant_name,base_net_rev,strat_net_rev,delta,pct,base_qty,strat_qty,is_target
G13,1339.3579922276615,1126.0548390866925,-213.30315314096902,-15.92577595973401,939620.3759264142,924934.7918692906,False
G14,305.4175407498102,362.67376292069656,57.25622217088636,18.746867658720724,470139.3982204738,612121.6899433167,True
G15,-0.002179660000000139,0.0,0.002179660000000139,0,240.0,0.0,False
G16,2261.971020983351,2154.862335298197,-107.10868568515389,-4.735192656826802,899752.6142417585,865306.7875459732,False
G17,2054.638485342762,1986.7359288592081,-67.90255648355401,-3.3048420424299736,678363.0404133326,650503.3938416105,False
G18,2932.119223632267,2803.195300648889,-128.92392298337836,-4.396953641730477,866238.8349783772,811919.9492883602,False
G19,-11.672479307417806,10.57234541462672,22.244824722044527,190.57497671388498,18144.047478581044,12619.05416700631,False
G20,43.262642850786776,43.96439777856272,0.7017549277759443,1.622080579303264,13325.350371854725,8054.379980800003,False
