plant_name,base_net_rev,strat_net_rev,delta,pct,base_qty,strat_qty,is_target
G13,1339.3579922276615,875.7476435363253,-463.6103486913362,-34.61437131683107,939620.3759264142,911314.1459406042,False
G14,305.4175407498102,-66.9972340612238,-372.414774811034,-121.93627579370308,470139.3982204738,330582.7188021494,False
G15,-0.002179660000000139,0.0,0.002179660000000139,0,240.0,0.0,False
G16,2261.971020983351,1803.1299186034921,-458.84110237985897,-20.285012412775565,899752.6142417585,637294.8909188809,False
G17,2054.638485342762,3569.4660327965657,1514.8275474538036,73.72720594207573,678363.0404133326,1333727.8905706082,True
G18,2932.119223632267,1455.7491704812344,-1476.3700531510328,-50.351637861509836,866238.8349783772,651807.3752450043,False
G19,-11.672479307417806,70.27032844775258,81.94280775517038,702.0171601683295,18144.047478581044,16927.568045069467,False
G20,43.262642850786776,-28.48813813303656,-71.75078098382333,-165.84927839774465,13325.350371854725,2825.048100315789,False
