QuoteId,UnitId,MarketName,QuoteTime,QuoteSection,QuotePrice,QuoteCapacity,IsUsed
1,Thermal_15,现货市场,1,Section_1,223.93629,101.0,True
2,Thermal_15,现货市场,1,Section_2,225.58221,11.0,True
3,Thermal_15,现货市场,1,Section_3,227.22814,11.0,True
4,Thermal_15,现货市场,1,Section_4,228.87406,11.0,True
5,Thermal_15,现货市场,1,Section_5,230.51999,11.0,True
6,Thermal_15,现货市场,1,Section_6,232.16592,11.0,True
7,Thermal_15,现货市场,1,Section_7,233.81184,11.0,True
8,Thermal_15,现货市场,1,Section_8,235.45777,11.0,True
9,Thermal_15,现货市场,1,Section_9,237.10369,11.0,True
10,Thermal_15,现货市场,1,Section_10,238.74962,11.0,True
11,Thermal_16,现货市场,1,Section_1,223.93629,101.0,True
12,Thermal_16,现货市场,1,Section_2,225.58221,11.0,True
13,Thermal_16,现货市场,1,Section_3,227.22814,11.0,True
14,Thermal_16,现货市场,1,Section_4,228.87406,11.0,True
15,Thermal_16,现货市场,1,Section_5,230.51999,11.0,True
16,Thermal_16,现货市场,1,Section_6,232.16592,11.0,True
17,Thermal_16,现货市场,1,Section_7,233.81184,11.0,True
18,Thermal_16,现货市场,1,Section_8,235.45777,11.0,True
19,Thermal_16,现货市场,1,Section_9,237.10369,11.0,True
20,Thermal_16,现货市场,1,Section_10,238.74962,11.0,True
21,Thermal_17,现货市场,1,Section_1,223.93629,101.0,True
22,Thermal_17,现货市场,1,Section_2,225.58221,11.0,True
23,Thermal_17,现货市场,1,Section_3,227.22814,11.0,True
24,Thermal_17,现货市场,1,Section_4,228.87406,11.0,True
25,Thermal_17,现货市场,1,Section_5,230.51999,11.0,True
26,Thermal_17,现货市场,1,Section_6,232.16592,11.0,True
27,Thermal_17,现货市场,1,Section_7,233.81184,11.0,True
28,Thermal_17,现货市场,1,Section_8,235.45777,11.0,True
29,Thermal_17,现货市场,1,Section_9,237.10369,11.0,True
30,Thermal_17,现货市场,1,Section_10,238.74962,11.0,True
31,Thermal_18,现货市场,1,Section_1,223.93629,101.0,True
32,Thermal_18,现货市场,1,Section_2,225.58221,11.0,True
33,Thermal_18,现货市场,1,Section_3,227.22814,11.0,True
34,Thermal_18,现货市场,1,Section_4,228.87406,11.0,True
35,Thermal_18,现货市场,1,Section_5,230.51999,11.0,True
36,Thermal_18,现货市场,1,Section_6,232.16592,11.0,True
37,Thermal_18,现货市场,1,Section_7,233.81184,11.0,True
38,Thermal_18,现货市场,1,Section_8,235.45777,11.0,True
39,Thermal_18,现货市场,1,Section_9,237.10369,11.0,True
40,Thermal_18,现货市场,1,Section_10,238.74962,11.0,True
41,Thermal_19,现货市场,1,Section_1,223.93629,101.0,True
42,Thermal_19,现货市场,1,Section_2,225.58221,11.0,True
43,Thermal_19,现货市场,1,Section_3,227.22814,11.0,True
44,Thermal_19,现货市场,1,Section_4,228.87406,11.0,True
45,Thermal_19,现货市场,1,Section_5,230.51999,11.0,True
46,Thermal_19,现货市场,1,Section_6,232.16592,11.0,True
47,Thermal_19,现货市场,1,Section_7,233.81184,11.0,True
48,Thermal_19,现货市场,1,Section_8,235.45777,11.0,True
49,Thermal_19,现货市场,1,Section_9,237.10369,11.0,True
50,Thermal_19,现货市场,1,Section_10,238.74962,11.0,True
51,Thermal_20,现货市场,1,Section_1,223.93629,101.0,True
52,Thermal_20,现货市场,1,Section_2,225.58221,11.0,True
53,Thermal_20,现货市场,1,Section_3,227.22814,11.0,True
54,Thermal_20,现货市场,1,Section_4,228.87406,11.0,True
55,Thermal_20,现货市场,1,Section_5,230.51999,11.0,True
56,Thermal_20,现货市场,1,Section_6,232.16592,11.0,True
57,Thermal_20,现货市场,1,Section_7,233.81184,11.0,True
58,Thermal_20,现货市场,1,Section_8,235.45777,11.0,True
59,Thermal_20,现货市场,1,Section_9,237.10369,11.0,True
60,Thermal_20,现货市场,1,Section_10,238.74962,11.0,True
