plant_name,base_net_rev,strat_net_rev,delta,pct,base_qty,strat_qty,is_target
G13,1339.3579922276615,891.1064652062605,-448.251527021401,-33.467641185002016,939620.3759264142,873646.7065787264,False
G14,305.4175407498102,250.58877502632632,-54.82876572348388,-17.952068368069966,470139.3982204738,463761.5591309581,False
G15,-0.002179660000000139,0.0,0.002179660000000139,0,240.0,0.0,False
G16,2261.971020983351,2103.764593888624,-158.20642709472713,-6.994184524342392,899752.6142417585,871513.4996918924,False
G17,2054.638485342762,1962.462905308887,-92.17558003387512,-4.486218898917298,678363.0404133326,671179.2865407728,False
G18,2932.119223632267,3224.302207298961,292.1829836666939,9.964908019829487,866238.8349783772,988986.9155077402,True
G19,-11.672479307417806,15.476495355406687,27.148974662824493,232.58961483505436,18144.047478581044,16894.86386021052,False
G20,43.262642850786776,0.0,-43.262642850786776,-100.0,13325.350371854725,0.0,False
