day,unit_id,plant_name,base_revenue,strat_revenue,delta_revenue,base_clear_periods,strat_clear_periods,base_price,strat_price
20260324,Thermal_10,G16,146.5096735847368,145.0217623487366,-1.4879112360002011,96,96,244.32044,219.8884
20260324,Thermal_11,G16,146.5096735847368,145.0217623487366,-1.4879112360002011,96,96,244.32044,219.8884
20260324,Thermal_12,G16,146.5096735847368,145.0217623487366,-1.4879112360002011,96,96,244.32044,219.8884
20260324,Thermal_13,G16,146.5096735847368,145.0217623487366,-1.4879112360002011,96,96,244.32044,219.8884
20260324,Thermal_14,G16,146.5096735847368,145.0217623487366,-1.4879112360002011,96,96,244.32044,219.8884
20260325,Thermal_9,G16,24.28477488526312,22.932778645263063,-1.3519962400000551,69,82,244.32044,219.8884
20260325,Thermal_10,G16,24.28477488526312,22.932778645263063,-1.3519962400000551,69,82,244.32044,219.8884
20260325,Thermal_11,G16,24.28477488526312,22.932778645263063,-1.3519962400000551,69,82,244.32044,219.8884
20260325,Thermal_12,G16,24.28477488526312,22.932778645263063,-1.3519962400000551,69,82,244.32044,219.8884
20260325,Thermal_13,G16,24.28477488526312,22.932778645263063,-1.3519962400000551,69,82,244.32044,219.8884
20260325,Thermal_14,G16,24.28477488526312,22.932778645263063,-1.3519962400000551,69,82,244.32044,219.8884
20260326,Thermal_9,G16,9.088041157894706,9.438330425894724,0.3502892680000187,57,84,244.32044,219.8884
20260326,Thermal_10,G16,9.088041157894706,9.438330425894724,0.3502892680000187,57,84,244.32044,219.8884
20260326,Thermal_11,G16,9.088041157894706,9.438330425894724,0.3502892680000187,57,84,244.32044,219.8884
20260326,Thermal_12,G16,9.088041157894706,9.438330425894724,0.3502892680000187,57,84,244.32044,219.8884
20260326,Thermal_13,G16,9.088041157894706,9.438330425894724,0.3502892680000187,57,84,244.32044,219.8884
20260326,Thermal_14,G16,9.088041157894706,9.438330425894724,0.3502892680000187,57,84,244.32044,219.8884
20260327,Thermal_9,G16,43.28339117999988,40.38454507599999,-2.898846103999894,89,95,244.32044,219.8884
20260327,Thermal_10,G16,43.28339117999988,40.38454507599999,-2.898846103999894,89,95,244.32044,219.8884
20260327,Thermal_11,G16,43.28339117999988,40.38454507599999,-2.898846103999894,89,95,244.32044,219.8884
20260327,Thermal_12,G16,43.28339117999988,40.38454507599999,-2.898846103999894,89,95,244.32044,219.8884
20260327,Thermal_13,G16,43.28339117999988,40.38454507599999,-2.898846103999894,89,95,244.32044,219.8884
20260327,Thermal_14,G16,43.28339117999988,40.38454507599999,-2.898846103999894,89,95,244.32044,219.8884
20260328,Thermal_9,G16,30.083634632105152,27.104315352105232,-2.9793192799999204,86,93,244.32044,219.8884
20260328,Thermal_10,G16,30.083634632105152,27.104315352105232,-2.9793192799999204,86,93,244.32044,219.8884
20260328,Thermal_11,G16,30.083634632105152,27.104315352105232,-2.9793192799999204,86,93,244.32044,219.8884
20260328,Thermal_12,G16,30.083634632105152,27.104315352105232,-2.9793192799999204,86,93,244.32044,219.8884
20260328,Thermal_13,G16,30.083634632105152,27.104315352105232,-2.9793192799999204,86,93,244.32044,219.8884
20260328,Thermal_14,G16,30.083634632105152,27.104315352105232,-2.9793192799999204,86,93,244.32044,219.8884
20260329,Thermal_9,G16,69.49805454263154,67.1789429226316,-2.31911161999993,84,87,244.32044,219.8884
20260329,Thermal_10,G16,69.49805454263154,67.1789429226316,-2.31911161999993,84,87,244.32044,219.8884
20260329,Thermal_11,G16,69.49805454263154,67.1789429226316,-2.31911161999993,84,87,244.32044,219.8884
20260329,Thermal_12,G16,69.49805454263154,67.1789429226316,-2.31911161999993,84,87,244.32044,219.8884
20260329,Thermal_13,G16,69.49805454263154,67.1789429226316,-2.31911161999993,84,87,244.32044,219.8884
20260329,Thermal_14,G16,69.49805454263154,67.1789429226316,-2.31911161999993,84,87,244.32044,219.8884
20260330,Thermal_9,G16,66.8189226363157,64.47236904231575,-2.346553593999957,92,96,244.32044,222.34755
20260330,Thermal_10,G16,66.8189226363157,64.47236904231575,-2.346553593999957,92,96,244.32044,222.34755
20260330,Thermal_11,G16,66.8189226363157,64.47236904231575,-2.346553593999957,92,96,244.32044,222.34755
20260330,Thermal_12,G16,66.8189226363157,64.47236904231575,-2.346553593999957,92,96,244.32044,222.34755
20260330,Thermal_13,G16,66.8189226363157,64.47236904231575,-2.346553593999957,92,96,244.32044,222.34755
20260330,Thermal_14,G16,66.8189226363157,64.47236904231575,-2.346553593999957,92,96,244.32044,222.34755
20260331,Thermal_9,G16,90.28918856842087,87.95651976842099,-2.3326687999998796,94,96,244.32044,221.09868
20260331,Thermal_10,G16,90.28918856842087,87.95651976842099,-2.3326687999998796,94,96,244.32044,221.09868
20260331,Thermal_11,G16,90.28918856842087,87.95651976842099,-2.3326687999998796,94,96,244.32044,221.09868
20260331,Thermal_12,G16,90.28918856842087,87.95651976842099,-2.3326687999998796,94,96,244.32044,221.09868
20260331,Thermal_13,G16,90.28918856842087,87.95651976842099,-2.3326687999998796,94,96,244.32044,221.09868
20260331,Thermal_14,G16,90.28918856842087,87.95651976842099,-2.3326687999998796,94,96,244.32044,221.09868
20260401,Thermal_9,G16,50.11663662368414,49.52291426368415,-0.5937223599999868,72,89,244.32044,219.8884
20260401,Thermal_10,G16,50.11663662368414,49.52291426368415,-0.5937223599999868,72,89,244.32044,219.8884
20260401,Thermal_11,G16,50.11663662368414,49.52291426368415,-0.5937223599999868,72,89,244.32044,219.8884
20260401,Thermal_12,G16,50.11663662368414,49.52291426368415,-0.5937223599999868,72,89,244.32044,219.8884
20260401,Thermal_13,G16,50.11663662368414,49.52291426368415,-0.5937223599999868,72,89,244.32044,219.8884
20260401,Thermal_14,G16,50.11663662368414,49.52291426368415,-0.5937223599999868,72,89,244.32044,219.8884
