day,unit_id,plant_name,mc,alpha_phys,alpha_pred,markup,sec1_price,sec10_price,bs3_sec1,sdr,pred_spike
20260319,Thermal_9,G16,200.69,-0.11853777984663194,-0.00022953470407841757,-0.1,219.8884,234.8073,244.32044,2.025474774389444,0.0
20260319,Thermal_10,G16,200.69,-0.11853777984663194,-0.00022953470407841757,-0.1,219.8884,234.8073,244.32044,2.025474774389444,0.0
20260319,Thermal_11,G16,200.69,-0.11853777984663194,-0.00022953470407841757,-0.1,219.8884,234.8073,244.32044,2.025474774389444,0.0
20260319,Thermal_12,G16,200.69,-0.11853777984663194,-0.00022953470407841757,-0.1,219.8884,234.8073,244.32044,2.025474774389444,0.0
20260319,Thermal_13,G16,200.69,-0.11853777984663194,-0.00022953470407841757,-0.1,219.8884,234.8073,244.32044,2.025474774389444,0.0
20260319,Thermal_14,G16,200.69,-0.11853777984663194,-0.00022953470407841757,-0.1,219.8884,234.8073,244.32044,2.025474774389444,0.0
20260320,Thermal_9,G16,200.69,-0.11875771748889595,-1.0557369469649795e-05,-0.1,219.8884,234.8073,244.32044,2.168596163943241,0.09375
20260320,Thermal_10,G16,200.69,-0.11875771748889595,-1.0557369469649795e-05,-0.1,219.8884,234.8073,244.32044,2.168596163943241,0.09375
20260320,Thermal_11,G16,200.69,-0.11875771748889595,-1.0557369469649795e-05,-0.1,219.8884,234.8073,244.32044,2.168596163943241,0.09375
20260320,Thermal_12,G16,200.69,-0.11875771748889595,-1.0557369469649795e-05,-0.1,219.8884,234.8073,244.32044,2.168596163943241,0.09375
20260320,Thermal_13,G16,200.69,-0.11875771748889595,-1.0557369469649795e-05,-0.1,219.8884,234.8073,244.32044,2.168596163943241,0.09375
20260320,Thermal_14,G16,200.69,-0.11875771748889595,-1.0557369469649795e-05,-0.1,219.8884,234.8073,244.32044,2.168596163943241,0.09375
20260321,Thermal_9,G16,200.69,-0.11207557532815109,-0.0002708083669353175,-0.1,219.8884,234.8073,244.32044,2.149847375245101,0.03125
20260321,Thermal_10,G16,200.69,-0.11207557532815109,-0.0002708083669353175,-0.1,219.8884,234.8073,244.32044,2.149847375245101,0.03125
20260321,Thermal_11,G16,200.69,-0.11207557532815109,-0.0002708083669353175,-0.1,219.8884,234.8073,244.32044,2.149847375245101,0.03125
20260321,Thermal_12,G16,200.69,-0.11207557532815109,-0.0002708083669353175,-0.1,219.8884,234.8073,244.32044,2.149847375245101,0.03125
20260321,Thermal_13,G16,200.69,-0.11207557532815109,-0.0002708083669353175,-0.1,219.8884,234.8073,244.32044,2.149847375245101,0.03125
20260321,Thermal_14,G16,200.69,-0.11207557532815109,-0.0002708083669353175,-0.1,219.8884,234.8073,244.32044,2.149847375245101,0.03125
20260322,Thermal_9,G16,200.69,-0.11503891788462296,-0.00032710488215371893,-0.1,219.8884,234.8073,244.32044,2.180539335942309,0.07291666666666667
20260322,Thermal_10,G16,200.69,-0.11503891788462296,-0.00032710488215371893,-0.1,219.8884,234.8073,244.32044,2.180539335942309,0.07291666666666667
20260322,Thermal_11,G16,200.69,-0.11503891788462296,-0.00032710488215371893,-0.1,219.8884,234.8073,244.32044,2.180539335942309,0.07291666666666667
20260322,Thermal_12,G16,200.69,-0.11503891788462296,-0.00032710488215371893,-0.1,219.8884,234.8073,244.32044,2.180539335942309,0.07291666666666667
20260322,Thermal_13,G16,200.69,-0.11503891788462296,-0.00032710488215371893,-0.1,219.8884,234.8073,244.32044,2.180539335942309,0.07291666666666667
20260322,Thermal_14,G16,200.69,-0.11503891788462296,-0.00032710488215371893,-0.1,219.8884,234.8073,244.32044,2.180539335942309,0.07291666666666667
20260323,Thermal_9,G16,200.69,-0.1004457702688534,0.00031652648291209006,-0.1,219.8884,234.8073,244.32044,2.737064367019622,0.2916666666666667
20260323,Thermal_10,G16,200.69,-0.1004457702688534,0.00031652648291209006,-0.1,219.8884,234.8073,244.32044,2.737064367019622,0.2916666666666667
20260323,Thermal_11,G16,200.69,-0.1004457702688534,0.00031652648291209006,-0.1,219.8884,234.8073,244.32044,2.737064367019622,0.2916666666666667
