plant_name,base_net_rev,strat_net_rev,delta,pct,base_qty,strat_qty,is_target
G13,1339.3579922276615,732.445190240153,-606.9128019875085,-45.31371041270844,939620.3759264142,906536.3967715296,False
G14,305.4175407498102,36.87127950945177,-268.54626124035843,-87.92758286936252,470139.3982204738,278511.52021300636,False
G15,-0.002179660000000139,0.0,0.002179660000000139,0,240.0,0.0,False
G16,2261.971020983351,2041.3007585867317,-220.67026239661936,-9.755662665416773,899752.6142417585,876965.7483965763,False
G17,2054.638485342762,1921.4238066760315,-133.2146786667306,-6.483606708287043,678363.0404133326,523005.5241230589,False
G18,2932.119223632267,2824.35802809684,-107.7611955354273,-3.675198288899531,866238.8349783772,858780.5142215885,False
G19,-11.672479307417806,84.92192655938463,96.59440586680243,827.5397481785822,18144.047478581044,18712.414530964204,False
G20,43.262642850786776,629.6184201435337,586.355777292747,1355.339708013431,13325.350371854725,421674.37092504016,True
