plant_name,base_net_rev,strat_net_rev,delta,pct,base_qty,strat_qty,is_target
G13,1339.3579922276615,704.5401837614277,-634.8178084662338,-47.39717179052221,939620.3759264142,885007.385720302,False
G14,305.4175407498102,155.29780261057806,-150.11973813923214,-49.15229746486832,470139.3982204738,332778.1164615495,False
G15,-0.002179660000000139,0.0,0.002179660000000139,0,240.0,0.0,False
G16,2261.971020983351,3648.3299322327093,1386.3589112493582,61.28986173512796,899752.6142417585,1367247.1413323586,True
G17,2054.638485342762,1748.114268197243,-306.52421714551906,-14.918644780197601,678363.0404133326,591252.8928494726,False
G18,2932.119223632267,1493.0701601174633,-1439.049063514804,-49.07880456962219,866238.8349783772,660565.7507371306,False
G19,-11.672479307417806,-27.01183042388946,-15.339351116471654,-131.41467817144527,18144.047478581044,7816.636617162102,False
G20,43.262642850786776,97.06336937248099,53.800726521694216,124.3583909269098,13325.350371854725,39896.730546402105,False
