day,unit_id,plant_name,base_revenue,strat_revenue,delta_revenue,base_clear_periods,strat_clear_periods,base_price,strat_price
20260319,Thermal_15,G17,22.88763048000002,28.132738460000255,5.245107980000235,33,85,247.86762,223.08086
20260319,Thermal_16,G17,22.88763048000002,28.132738460000255,5.245107980000235,33,85,247.86762,223.08086
20260319,Thermal_17,G17,22.88763048000002,28.132738460000255,5.245107980000235,33,85,247.86762,223.08086
20260319,Thermal_18,G17,22.88763048000002,28.132738460000255,5.245107980000235,33,85,247.86762,223.08086
20260319,Thermal_19,G17,22.88763048000002,28.132738460000255,5.245107980000235,33,85,247.86762,223.08086
20260319,Thermal_20,G17,22.88763048000002,28.132738460000255,5.245107980000235,33,85,247.86762,223.08086
20260320,Thermal_15,G17,15.78245688000001,16.970879808000078,1.188422928000067,49,77,247.86762,223.08086
20260320,Thermal_16,G17,15.78245688000001,16.970879808000078,1.188422928000067,49,77,247.86762,223.08086
20260320,Thermal_17,G17,15.78245688000001,16.970879808000078,1.188422928000067,49,77,247.86762,223.08086
20260320,Thermal_18,G17,15.78245688000001,16.970879808000078,1.188422928000067,49,77,247.86762,223.08086
20260320,Thermal_19,G17,15.78245688000001,16.970879808000078,1.188422928000067,49,77,247.86762,223.08086
20260320,Thermal_20,G17,15.78245688000001,16.970879808000078,1.188422928000067,49,77,247.86762,223.08086
20260321,Thermal_15,G17,0.9024106426315672,3.8769214266316805,2.9745107840001133,38,80,247.86762,223.08086
20260321,Thermal_16,G17,0.9024106426315672,3.8769214266316805,2.9745107840001133,38,80,247.86762,223.08086
20260321,Thermal_17,G17,0.9024106426315672,3.8769214266316805,2.9745107840001133,38,80,247.86762,223.08086
20260321,Thermal_18,G17,0.9024106426315672,3.8769214266316805,2.9745107840001133,38,80,247.86762,223.08086
20260321,Thermal_19,G17,0.9024106426315672,3.8769214266316805,2.9745107840001133,38,80,247.86762,223.08086
20260321,Thermal_20,G17,0.9024106426315672,3.8769214266316805,2.9745107840001133,38,80,247.86762,223.08086
20260322,Thermal_15,G17,32.86682843894738,32.00127090694741,-0.8655575319999684,71,88,247.86762,223.08086
20260322,Thermal_16,G17,32.86682843894738,32.00127090694741,-0.8655575319999684,71,88,247.86762,223.08086
20260322,Thermal_17,G17,32.86682843894738,32.00127090694741,-0.8655575319999684,71,88,247.86762,223.08086
20260322,Thermal_18,G17,32.86682843894738,32.00127090694741,-0.8655575319999684,71,88,247.86762,223.08086
20260322,Thermal_19,G17,32.86682843894738,32.00127090694741,-0.8655575319999684,71,88,247.86762,223.08086
20260322,Thermal_20,G17,32.86682843894738,32.00127090694741,-0.8655575319999684,71,88,247.86762,223.08086
20260323,Thermal_15,G17,85.92761428842111,86.69121486042106,0.7636005719999446,74,94,247.86762,223.08086
20260323,Thermal_16,G17,85.92761428842111,86.69121486042106,0.7636005719999446,74,94,247.86762,223.08086
20260323,Thermal_17,G17,85.92761428842111,86.69121486042106,0.7636005719999446,74,94,247.86762,223.08086
20260323,Thermal_18,G17,85.92761428842111,86.69121486042106,0.7636005719999446,74,94,247.86762,223.08086
20260323,Thermal_19,G17,85.92761428842111,86.69121486042106,0.7636005719999446,74,94,247.86762,223.08086
20260323,Thermal_20,G17,85.92761428842111,86.69121486042106,0.7636005719999446,74,94,247.86762,223.08086
20260324,Thermal_15,G17,145.26255792473694,144.10169590073698,-1.1608620239999539,94,96,247.86762,223.08086
20260324,Thermal_16,G17,145.26255792473694,144.10169590073698,-1.1608620239999539,94,96,247.86762,223.08086
20260324,Thermal_17,G17,145.26255792473694,144.10169590073698,-1.1608620239999539,94,96,247.86762,223.08086
20260324,Thermal_18,G17,145.26255792473694,144.10169590073698,-1.1608620239999539,94,96,247.86762,223.08086
20260324,Thermal_19,G17,145.26255792473694,144.10169590073698,-1.1608620239999539,94,96,247.86762,223.08086
20260324,Thermal_20,G17,145.26255792473694,144.10169590073698,-1.1608620239999539,94,96,247.86762,223.08086
20260325,Thermal_15,G17,21.374022985263167,22.025671521263234,0.6516485360000672,56,81,247.86762,223.08086
20260325,Thermal_16,G17,21.374022985263167,22.025671521263234,0.6516485360000672,56,81,247.86762,223.08086
20260325,Thermal_17,G17,21.374022985263167,22.025671521263234,0.6516485360000672,56,81,247.86762,223.08086
20260325,Thermal_18,G17,21.374022985263167,22.025671521263234,0.6516485360000672,56,81,247.86762,223.08086
20260325,Thermal_19,G17,21.374022985263167,22.025671521263234,0.6516485360000672,56,81,247.86762,223.08086
20260325,Thermal_20,G17,21.374022985263167,22.025671521263234,0.6516485360000672,56,81,247.86762,223.08086
20260326,Thermal_15,G17,6.099582117894739,7.592614525894801,1.4930324080000617,43,73,247.86762,223.08086
20260326,Thermal_16,G17,6.099582117894739,7.592614525894801,1.4930324080000617,43,73,247.86762,223.08086
20260326,Thermal_17,G17,6.099582117894739,7.592614525894801,1.4930324080000617,43,73,247.86762,223.08086
20260326,Thermal_18,G17,6.099582117894739,7.592614525894801,1.4930324080000617,43,73,247.86762,223.08086
20260326,Thermal_19,G17,6.099582117894739,7.592614525894801,1.4930324080000617,43,73,247.86762,223.08086
20260326,Thermal_20,G17,6.099582117894739,7.592614525894801,1.4930324080000617,43,73,247.86762,223.08086
20260327,Thermal_15,G17,38.749473120000005,39.35369660000017,0.6042234800001651,68,94,247.86762,223.08086
20260327,Thermal_16,G17,38.749473120000005,39.35369660000017,0.6042234800001651,68,94,247.86762,223.08086
20260327,Thermal_17,G17,38.749473120000005,39.35369660000017,0.6042234800001651,68,94,247.86762,223.08086
20260327,Thermal_18,G17,38.749473120000005,39.35369660000017,0.6042234800001651,68,94,247.86762,223.08086
20260327,Thermal_19,G17,38.749473120000005,39.35369660000017,0.6042234800001651,68,94,247.86762,223.08086
20260327,Thermal_20,G17,38.749473120000005,39.35369660000017,0.6042234800001651,68,94,247.86762,223.08086
20260328,Thermal_15,G17,26.496337772105292,25.705572412105326,-0.7907653599999662,70,88,247.86762,223.08086
20260328,Thermal_16,G17,26.496337772105292,25.705572412105326,-0.7907653599999662,70,88,247.86762,223.08086
20260328,Thermal_17,G17,26.496337772105292,25.705572412105326,-0.7907653599999662,70,88,247.86762,223.08086
20260328,Thermal_18,G17,26.496337772105292,25.705572412105326,-0.7907653599999662,70,88,247.86762,223.08086
20260328,Thermal_19,G17,26.496337772105292,25.705572412105326,-0.7907653599999662,70,88,247.86762,223.08086
20260328,Thermal_20,G17,26.496337772105292,25.705572412105326,-0.7907653599999662,70,88,247.86762,223.08086
20260329,Thermal_15,G17,66.62564514263163,66.22976803863163,-0.3958771039999931,72,86,247.86762,223.08086
20260329,Thermal_16,G17,66.62564514263163,66.22976803863163,-0.3958771039999931,72,86,247.86762,223.08086
20260329,Thermal_17,G17,66.62564514263163,66.22976803863163,-0.3958771039999931,72,86,247.86762,223.08086
20260329,Thermal_18,G17,66.62564514263163,66.22976803863163,-0.3958771039999931,72,86,247.86762,223.08086
20260329,Thermal_19,G17,66.62564514263163,66.22976803863163,-0.3958771039999931,72,86,247.86762,223.08086
20260329,Thermal_20,G17,66.62564514263163,66.22976803863163,-0.3958771039999931,72,86,247.86762,223.08086
20260330,Thermal_15,G17,63.16506319631582,63.30246525831571,0.13740206199989302,76,96,247.86762,223.93629
20260330,Thermal_16,G17,63.16506319631582,63.30246525831571,0.13740206199989302,76,96,247.86762,223.93629
20260330,Thermal_17,G17,63.16506319631582,63.30246525831571,0.13740206199989302,76,96,247.86762,223.93629
20260330,Thermal_18,G17,63.16506319631582,63.30246525831571,0.13740206199989302,76,96,247.86762,223.93629
20260330,Thermal_19,G17,63.16506319631582,63.30246525831571,0.13740206199989302,76,96,247.86762,223.93629
20260330,Thermal_20,G17,63.16506319631582,63.30246525831571,0.13740206199989302,76,96,247.86762,223.93629
20260331,Thermal_15,G17,87.50364930842103,86.87729826842123,-0.626351039999804,83,96,247.86762,223.08086
20260331,Thermal_16,G17,87.50364930842103,86.87729826842123,-0.626351039999804,83,96,247.86762,223.08086
20260331,Thermal_17,G17,87.50364930842103,86.87729826842123,-0.626351039999804,83,96,247.86762,223.08086
20260331,Thermal_18,G17,87.50364930842103,86.87729826842123,-0.626351039999804,83,96,247.86762,223.08086
20260331,Thermal_19,G17,87.50364930842103,86.87729826842123,-0.626351039999804,83,96,247.86762,223.08086
20260331,Thermal_20,G17,87.50364930842103,86.87729826842123,-0.626351039999804,83,96,247.86762,223.08086
20260401,Thermal_15,G17,46.114628263684224,48.08416007968435,1.9695318160001278,53,83,247.86762,223.08086
20260401,Thermal_16,G17,46.114628263684224,48.08416007968435,1.9695318160001278,53,83,247.86762,223.08086
20260401,Thermal_17,G17,46.114628263684224,48.08416007968435,1.9695318160001278,53,83,247.86762,223.08086
20260401,Thermal_18,G17,46.114628263684224,48.08416007968435,1.9695318160001278,53,83,247.86762,223.08086
20260401,Thermal_19,G17,46.114628263684224,48.08416007968435,1.9695318160001278,53,83,247.86762,223.08086
20260401,Thermal_20,G17,46.114628263684224,48.08416007968435,1.9695318160001278,53,83,247.86762,223.08086
