day,unit_id,plant_name,mc,alpha_phys,alpha_pred,markup,sec1_price,sec10_price,bs3_sec1,sdr,pred_spike
20260319,Thermal_15,G17,203.28,-0.12172361126457706,-0.00030849440929735933,-0.1,223.08086,237.8376,247.86762,2.025474774389444,0.0
20260319,Thermal_16,G17,203.28,-0.12172361126457706,-0.00030849440929735933,-0.1,223.08086,237.8376,247.86762,2.025474774389444,0.0
20260319,Thermal_17,G17,203.28,-0.12172361126457706,-0.00030849440929735933,-0.1,223.08086,237.8376,247.86762,2.025474774389444,0.0
20260319,Thermal_18,G17,203.28,-0.12172361126457706,-0.00030849440929735933,-0.1,223.08086,237.8376,247.86762,2.025474774389444,0.0
20260319,Thermal_19,G17,203.28,-0.12172361126457706,-0.00030849440929735933,-0.1,223.08086,237.8376,247.86762,2.025474774389444,0.0
20260319,Thermal_20,G17,203.28,-0.12172361126457706,-0.00030849440929735933,-0.1,223.08086,237.8376,247.86762,2.025474774389444,0.0
20260320,Thermal_15,G17,203.28,-0.12023107699372199,0.0002513869781542603,-0.1,223.08086,237.8376,247.86762,2.168596163943241,0.09375
20260320,Thermal_16,G17,203.28,-0.12023107699372199,0.0002513869781542603,-0.1,223.08086,237.8376,247.86762,2.168596163943241,0.09375
20260320,Thermal_17,G17,203.28,-0.12023107699372199,0.0002513869781542603,-0.1,223.08086,237.8376,247.86762,2.168596163943241,0.09375
20260320,Thermal_18,G17,203.28,-0.12023107699372199,0.0002513869781542603,-0.1,223.08086,237.8376,247.86762,2.168596163943241,0.09375
20260320,Thermal_19,G17,203.28,-0.12023107699372199,0.0002513869781542603,-0.1,223.08086,237.8376,247.86762,2.168596163943241,0.09375
20260320,Thermal_20,G17,203.28,-0.12023107699372199,0.0002513869781542603,-0.1,223.08086,237.8376,247.86762,2.168596163943241,0.09375
20260321,Thermal_15,G17,203.28,-0.11790105225871902,-0.00030849440929735933,-0.1,223.08086,237.8376,247.86762,2.149847375245101,0.03125
20260321,Thermal_16,G17,203.28,-0.11790105225871902,-0.00030849440929735933,-0.1,223.08086,237.8376,247.86762,2.149847375245101,0.03125
20260321,Thermal_17,G17,203.28,-0.11790105225871902,-0.00030849440929735933,-0.1,223.08086,237.8376,247.86762,2.149847375245101,0.03125
20260321,Thermal_18,G17,203.28,-0.11790105225871902,-0.00030849440929735933,-0.1,223.08086,237.8376,247.86762,2.149847375245101,0.03125
20260321,Thermal_19,G17,203.28,-0.11790105225871902,-0.00030849440929735933,-0.1,223.08086,237.8376,247.86762,2.149847375245101,0.03125
20260321,Thermal_20,G17,203.28,-0.11790105225871902,-0.00030849440929735933,-0.1,223.08086,237.8376,247.86762,2.149847375245101,0.03125
20260322,Thermal_15,G17,203.28,-0.11979727683735131,-0.00021378396837122644,-0.1,223.08086,237.8376,247.86762,2.180539335942309,0.07291666666666667
20260322,Thermal_16,G17,203.28,-0.11979727683735131,-0.00021378396837122644,-0.1,223.08086,237.8376,247.86762,2.180539335942309,0.07291666666666667
20260322,Thermal_17,G17,203.28,-0.11979727683735131,-0.00021378396837122644,-0.1,223.08086,237.8376,247.86762,2.180539335942309,0.07291666666666667
20260322,Thermal_18,G17,203.28,-0.11979727683735131,-0.00021378396837122644,-0.1,223.08086,237.8376,247.86762,2.180539335942309,0.07291666666666667
20260322,Thermal_19,G17,203.28,-0.11979727683735131,-0.00021378396837122644,-0.1,223.08086,237.8376,247.86762,2.180539335942309,0.07291666666666667
20260322,Thermal_20,G17,203.28,-0.11979727683735131,-0.00021378396837122644,-0.1,223.08086,237.8376,247.86762,2.180539335942309,0.07291666666666667
20260323,Thermal_15,G17,203.28,-0.11164898756122132,-0.00015205272441139249,-0.1,223.08086,237.8376,247.86762,2.737064367019622,0.2916666666666667
20260323,Thermal_16,G17,203.28,-0.11164898756122132,-0.00015205272441139249,-0.1,223.08086,237.8376,247.86762,2.737064367019622,0.2916666666666667
