day,unit_id,plant_name,mc,alpha_phys,alpha_pred,markup,sec1_price,sec10_price,bs3_sec1,sdr,pred_spike
20260319,Thermal_21,G18,192.5,-0.11291394185782345,-0.0002820409416561872,-0.1,210.3061,225.225,233.67344,2.025474774389444,0.0
20260319,Thermal_22,G18,192.5,-0.11291394185782345,-0.0002820409416561872,-0.1,210.3061,225.225,233.67344,2.025474774389444,0.0
20260319,Thermal_23,G18,192.5,-0.11291394185782345,-0.0002820409416561872,-0.1,210.3061,225.225,233.67344,2.025474774389444,0.0
20260319,Thermal_24,G18,192.5,-0.11291394185782345,-0.0002820409416561872,-0.1,210.3061,225.225,233.67344,2.025474774389444,0.0
20260320,Thermal_21,G18,192.5,-0.10579128639168446,-4.57565542454675e-05,-0.1,210.3061,225.225,233.67344,2.168596163943241,0.09375
20260320,Thermal_22,G18,192.5,-0.10579128639168446,-4.57565542454675e-05,-0.1,210.3061,225.225,233.67344,2.168596163943241,0.09375
20260320,Thermal_23,G18,192.5,-0.10579128639168446,-4.57565542454675e-05,-0.1,210.3061,225.225,233.67344,2.168596163943241,0.09375
20260320,Thermal_24,G18,192.5,-0.10579128639168446,-4.57565542454675e-05,-0.1,210.3061,225.225,233.67344,2.168596163943241,0.09375
20260321,Thermal_21,G18,192.5,-0.11813881750847163,-0.0002930904063461796,-0.1,210.3061,225.225,233.67344,2.149847375245101,0.03125
20260321,Thermal_22,G18,192.5,-0.11813881750847163,-0.0002930904063461796,-0.1,210.3061,225.225,233.67344,2.149847375245101,0.03125
20260321,Thermal_23,G18,192.5,-0.11813881750847163,-0.0002930904063461796,-0.1,210.3061,225.225,233.67344,2.149847375245101,0.03125
20260321,Thermal_24,G18,192.5,-0.11813881750847163,-0.0002930904063461796,-0.1,210.3061,225.225,233.67344,2.149847375245101,0.03125
20260322,Thermal_21,G18,192.5,-0.10597020149236182,-0.0005262527189889975,-0.1,210.3061,225.225,233.67344,2.180539335942309,0.07291666666666667
20260322,Thermal_22,G18,192.5,-0.10597020149236182,-0.0005262527189889975,-0.1,210.3061,225.225,233.67344,2.180539335942309,0.07291666666666667
20260322,Thermal_23,G18,192.5,-0.10597020149236182,-0.0005262527189889975,-0.1,210.3061,225.225,233.67344,2.180539335942309,0.07291666666666667
20260322,Thermal_24,G18,192.5,-0.10597020149236182,-0.0005262527189889975,-0.1,210.3061,225.225,233.67344,2.180539335942309,0.07291666666666667
20260323,Thermal_21,G18,192.5,-0.0673058550586487,0.00023488224683235407,-0.06707097281181634,218.00074,233.46549,233.67344,2.737064367019622,0.2916666666666667
20260323,Thermal_22,G18,192.5,-0.0673058550586487,0.00023488224683235407,-0.06707097281181634,218.00074,233.46549,233.67344,2.737064367019622,0.2916666666666667
