day,unit_id,plant_name,base_revenue,strat_revenue,delta_revenue,base_clear_periods,strat_clear_periods,base_price,strat_price
20260319,Thermal_3,G14,107.95112654000039,103.11945134900083,-4.831675190999562,85,86,238.76944,226.83097
20260319,Thermal_4,G14,107.95112654000039,103.11945134900083,-4.831675190999562,85,86,238.76944,226.83097
20260319,Thermal_5,G14,107.95112654000039,103.11945134900083,-4.831675190999562,85,86,238.76944,226.83097
20260319,Thermal_6,G14,107.95112654000039,103.11945134900083,-4.831675190999562,85,86,238.76944,226.83097
20260320,Thermal_3,G14,72.19664246000005,68.69302203200061,-3.5036204279994365,75,78,238.76944,226.83097
20260320,Thermal_4,G14,72.19664246000005,68.69302203200061,-3.5036204279994365,75,78,238.76944,226.83097
20260320,Thermal_5,G14,72.19664246000005,68.69302203200061,-3.5036204279994365,75,78,238.76944,226.83097
20260320,Thermal_6,G14,72.19664246000005,68.69302203200061,-3.5036204279994365,75,78,238.76944,226.83097
20260321,Thermal_3,G14,35.13129908789466,30.38931561089524,-4.7419834769994225,79,81,238.76944,226.83097
20260321,Thermal_4,G14,35.13129908789466,30.38931561089524,-4.7419834769994225,79,81,238.76944,226.83097
20260321,Thermal_5,G14,35.13129908789466,30.38931561089524,-4.7419834769994225,79,81,238.76944,226.83097
20260321,Thermal_6,G14,35.13129908789466,30.38931561089524,-4.7419834769994225,79,81,238.76944,226.83097
20260322,Thermal_3,G14,120.13804705684265,115.58913722284268,-4.548909833999971,88,90,238.76944,226.83097
20260322,Thermal_4,G14,120.13804705684265,115.58913722284268,-4.548909833999971,88,90,238.76944,226.83097
20260322,Thermal_5,G14,120.13804705684265,115.58913722284268,-4.548909833999971,88,90,238.76944,226.83097
20260322,Thermal_6,G14,120.13804705684265,115.58913722284268,-4.548909833999971,88,90,238.76944,226.83097
20260323,Thermal_3,G14,281.7789237452632,277.79266861226347,-3.9862551329997586,94,94,238.76944,226.83097
20260323,Thermal_4,G14,281.7789237452632,277.79266861226347,-3.9862551329997586,94,94,238.76944,226.83097
20260323,Thermal_5,G14,281.7789237452632,277.79266861226347,-3.9862551329997586,94,94,238.76944,226.83097
20260323,Thermal_6,G14,281.7789237452632,277.79266861226347,-3.9862551329997586,94,94,238.76944,226.83097
20260324,Thermal_3,G14,450.44194875421067,448.2607902852103,-2.1811584690003656,96,96,238.76944,226.83097
20260324,Thermal_4,G14,450.44194875421067,448.2607902852103,-2.1811584690003656,96,96,238.76944,226.83097
20260324,Thermal_5,G14,450.44194875421067,448.2607902852103,-2.1811584690003656,96,96,238.76944,226.83097
20260324,Thermal_6,G14,450.44194875421067,448.2607902852103,-2.1811584690003656,96,96,238.76944,226.83097
20260325,Thermal_3,G14,89.11508913578959,84.35862630578998,-4.756462829999606,81,82,238.76944,226.83097
20260325,Thermal_4,G14,89.11508913578959,84.35862630578998,-4.756462829999606,81,82,238.76944,226.83097
20260325,Thermal_5,G14,89.11508913578959,84.35862630578998,-4.756462829999606,81,82,238.76944,226.83097
20260325,Thermal_6,G14,89.11508913578959,84.35862630578998,-4.756462829999606,81,82,238.76944,226.83097
20260326,Thermal_3,G14,44.786244973684205,44.62814357568482,-0.15810139799938838,73,84,238.76944,226.83097
20260326,Thermal_4,G14,44.786244973684205,44.62814357568482,-0.15810139799938838,73,84,238.76944,226.83097
20260326,Thermal_5,G14,44.786244973684205,44.62814357568482,-0.15810139799938838,73,84,238.76944,226.83097
20260326,Thermal_6,G14,44.786244973684205,44.62814357568482,-0.15810139799938838,73,84,238.76944,226.83097
20260327,Thermal_3,G14,143.20181390000062,137.98689154400037,-5.214922356000244,94,95,238.76944,226.83097
20260327,Thermal_4,G14,143.20181390000062,137.98689154400037,-5.214922356000244,94,95,238.76944,226.83097
20260327,Thermal_5,G14,143.20181390000062,137.98689154400037,-5.214922356000244,94,95,238.76944,226.83097
20260327,Thermal_6,G14,143.20181390000062,137.98689154400037,-5.214922356000244,94,95,238.76944,226.83097
20260328,Thermal_3,G14,101.71942133631626,98.33785433631627,-3.3815669999999898,88,93,238.76944,226.83097
20260328,Thermal_4,G14,101.71942133631626,98.33785433631627,-3.3815669999999898,88,93,238.76944,226.83097
20260328,Thermal_5,G14,101.71942133631626,98.33785433631627,-3.3815669999999898,88,93,238.76944,226.83097
20260328,Thermal_6,G14,101.71942133631626,98.33785433631627,-3.3815669999999898,88,93,238.76944,226.83097
20260329,Thermal_3,G14,219.83337986789505,216.224441772895,-3.608938095000042,86,87,238.76944,226.83097
20260329,Thermal_4,G14,219.83337986789505,216.224441772895,-3.608938095000042,86,87,238.76944,226.83097
20260329,Thermal_5,G14,219.83337986789505,216.224441772895,-3.608938095000042,86,87,238.76944,226.83097
20260329,Thermal_6,G14,219.83337986789505,216.224441772895,-3.608938095000042,86,87,238.76944,226.83097
20260330,Thermal_3,G14,213.46636278894783,208.50234696294763,-4.964015826000207,96,96,238.76944,226.83097
20260330,Thermal_4,G14,213.46636278894783,208.50234696294763,-4.964015826000207,96,96,238.76944,226.83097
20260330,Thermal_5,G14,213.46636278894783,208.50234696294763,-4.964015826000207,96,96,238.76944,226.83097
20260330,Thermal_6,G14,213.46636278894783,208.50234696294763,-4.964015826000207,96,96,238.76944,226.83097
20260331,Thermal_3,G14,282.82882714526363,278.6921472902636,-4.136679855000011,96,96,238.76944,226.83097
20260331,Thermal_4,G14,282.82882714526363,278.6921472902636,-4.136679855000011,96,96,238.76944,226.83097
20260331,Thermal_5,G14,282.82882714526363,278.6921472902636,-4.136679855000011,96,96,238.76944,226.83097
20260331,Thermal_6,G14,282.82882714526363,278.6921472902636,-4.136679855000011,96,96,238.76944,226.83097
20260401,Thermal_3,G14,165.90832893105326,164.16663670605303,-1.7416922250002358,83,89,238.76944,226.83097
20260401,Thermal_4,G14,165.90832893105326,164.16663670605303,-1.7416922250002358,83,89,238.76944,226.83097
20260401,Thermal_5,G14,165.90832893105326,164.16663670605303,-1.7416922250002358,83,89,238.76944,226.83097
20260401,Thermal_6,G14,165.90832893105326,164.16663670605303,-1.7416922250002358,83,89,238.76944,226.83097
